longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;<1H OCEAN;INLAND;NEAR BAY;NEAR OCEAN
-0.05518731;0.51306427;-0.5987242;-0.6214065;-0.8447715;-0.73943937;-0.77064806;1.4962152;0;1;0;0
0.76708615;-0.7858791;0.051389676;-0.2804963;-0.3501784;-0.3467548;-0.29107726;0.62604994;1;0;0;0
1.1607808;-0.8786611;-1.573895;1.9942454;2.015267;1.9741344;2.088332;-0.5292555;0;1;0;0
-0.08508692;0.5408994;0.051389676;0.96039814;0.70113057;0.7150784;0.7629246;0.28122634;0;1;0;0
0.8069548;-0.832271;0.5389751;-0.34626973;-0.36451444;-0.27103534;-0.3068873;0.51651335;1;0;0;0
0.8069548;-0.925053;-0.27366728;-0.37174538;-0.72291523;-0.5395752;-0.6125478;2.9489164;1;0;0;0
-0.5286155;1.4316028;-0.92378116;0.25171262;0.20414816;0.00807007;0.16214353;-0.60585463;0;1;0;0
-0.9123449;1.3434608;-0.51746;0.0099257985;-0.42663723;-0.5149224;-0.34114236;2.2173955;0;1;0;0
0.52787787;-0.6930988;0.21391813;0.3012743;0.7130773;-0.010419563;0.6917795;-0.30686295;1;0;0;0
0.89665747;-0.98535985;1.514146;0.22623701;0.27821764;-0.27983993;0.22274864;0.31958973;1;0;0;0
-0.60835284;0.8656339;-0.67998844;-0.54868513;-0.65123504;-0.50171554;-0.6178178;-0.2303915;0;1;0;0
0.6474839;-0.8137142;0.29518238;-0.16840357;-0.15425263;-0.11519415;-0.08027689;-1.5950037;1;0;0;0
0.6375148;-0.6930988;-0.92378116;0.5791902;1.2674038;1.376303;1.3057356;-0.84324783;1;0;0;0
-0.8924105;1.0883098;-1.0050454;-0.70478123;-0.8830009;-0.8063542;-0.8312532;0.5480465;0;1;0;0
0.85678875;-0.71165377;0.21391813;-0.29763445;-0.51982147;-0.35379845;-0.5124177;0.41189155;0;1;0;0
-1.4505606;0.89346904;0.051389676;1.5227146;1.0117446;1.1984503;1.1212852;1.1042194;0;0;0;1
0.6474839;-0.7487673;-0.19240303;-0.66587305;0.3307831;0.23082614;0.114713445;-1.3382692;1;0;0;0
-1.1216497;0.9584159;1.514146;-1.1462044;-1.2246764;-1.2078434;-1.2554889;0.43276486;0;1;0;0
0.90163815;-0.7441272;0.1326539;-0.4176015;-0.07540446;0.26076174;-0.10135693;-0.92061293;0;1;0;0
-1.7146839;1.4501595;0.29518238;0.044202093;-0.015670994;-0.0051368107;0.09890342;-0.26466957;1;0;0;0
-1.4655104;1.0697547;0.7015036;0.784848;1.3223586;0.5962165;1.3900557;-0.27003148;0;0;1;0
0.7471518;-0.6977371;0.5389751;-0.06603788;-0.2331008;-0.39870185;-0.15932703;0.34793153;0;1;0;0
-1.555213;1.2321221;-1.0050454;0.52777576;0.38812724;0.4535822;0.42300898;0.61481535;1;0;0;0
-1.5651783;1.2414004;-0.43619573;0.06597217;0.12529999;0.061778054;0.15687352;-0.31350145;1;0;0;0
-0.76782376;1.5893317;-1.0050454;-0.7418367;-0.8089314;-0.8054738;-0.81017315;-0.8700575;0;1;0;0
0.6873488;-0.84154934;0.1326539;0.4314316;1.2554572;1.1051216;1.4111357;-0.9112296;0;0;0;1
-0.9123449;1.3759342;0.21391813;-0.4917124;-0.19965006;-0.30273184;-0.140882;-1.1567296;0;1;0;0
-1.201387;0.75429684;0.37644663;-0.22306035;-0.44575194;-0.45417073;-0.42546248;2.4735556;1;0;0;0
-0.93227917;1.3620158;0.051389676;0.17852812;0.78475744;-0.160978;0.6786045;-0.540107;0;1;0;0
0.562762;-0.762684;0.86403203;0.31331733;0.23043089;-0.089660846;0.3149738;1.6739889;1;0;0;0
1.2753985;-1.3518479;0.45771086;-0.23000826;-0.46725598;-0.39606047;-0.3701274;0.40825334;1;0;0;0
0.82688534;-0.93896973;0.9452963;-0.29809764;-0.48398137;-0.48146495;-0.35168236;-0.018275952;1;0;0;0
0.7870205;-0.82299256;-0.5987242;1.2012585;1.1574943;0.9827379;1.2925606;0.53240764;1;0;0;0
-0.69805545;0.9073857;-1.7364235;2.727017;2.7177324;3.8600767;2.8393083;-0.4622313;0;1;0;0
0.75213635;-0.8183525;0.051389676;-0.6672626;-0.6727391;-0.47618222;-0.68896294;0.47712845;1;0;0;0
-0.94224447;1.3852127;-1.6551592;0.5300917;0.5529916;0.6499245;0.6496194;-0.29703265;0;1;0;0
0.70728314;-0.7209322;0.051389676;-0.3962946;-0.49114937;-0.6329039;-0.5045126;0.076770745;1;0;0;0
1.3102826;-1.3286529;-0.5987242;2.4569752;4.196733;3.0333261;4.267481;-1.1333668;1;0;0;0
0.32853827;-0.12248985;-1.4926308;0.45644403;0.569717;-0.021865526;0.6996845;-0.7023056;0;1;0;0
1.2405144;-1.3611263;0.6202393;0.33786657;0.2567136;0.42276615;0.3281488;0.01798102;0;0;0;1
-1.2960705;0.9537776;1.189089;0.5472299;0.66529053;0.6305544;0.7681946;0.2240323;0;0;1;0
0.6873488;-0.8090759;1.189089;-0.12162106;-0.11602321;0.2722077;-0.12770697;-0.36418453;1;0;0;0
-0.9272947;1.3341824;1.1078247;0.33323464;0.36423385;-0.06764938;0.42300898;-0.770734;0;1;0;0
-0.075121656;0.52698094;-1.0863096;0.20539331;0.3666232;-0.07293213;0.23855866;-0.30252224;0;1;0;0
0.5478122;-0.7719624;0.7015036;-0.0072123487;0.54821295;0.33295935;0.6311743;-0.67983663;1;0;0;0
-0.8625109;1.4223244;-1.573895;1.3693976;1.346252;1.1394595;1.4374857;-0.01514817;0;1;0;0
0.47305936;-0.66990197;0.45771086;0.01455773;-0.15425263;-0.09670452;-0.18304208;0.26916203;1;0;0;0
-1.350889;0.87491226;-0.92378116;0.73991823;0.22326288;0.5257798;0.34922886;1.5661757;0;0;1;0
0.6474839;-0.8647444;-0.029874563;0.9710516;0.8755523;1.6413211;1.0106151;0.7542257;1;0;0;0
0.9963253;-0.8183525;-1.7364235;0.5537146;0.7513067;0.8330599;0.5863793;-0.07451241;0;1;0;0
-1.605047;1.3156257;0.051389676;1.0363618;0.9137817;1.172917;0.90521485;0.051556885;1;0;0;0
1.5445063;-0.8786611;-0.19240303;0.7867007;0.5529916;0.11812741;0.45199403;0.47329846;0;1;0;0
-1.4256418;0.9120258;-1.0863096;0.067824945;1.1025395;0.02127695;1.0633152;-0.094364345;0;0;0;1
0.6424994;-0.6930988;-0.51746;0.028916718;0.27582833;0.114605576;0.34659386;-0.021595187;1;0;0;0
0.732202;-0.6930988;1.2703532;0.88165534;0.8564376;0.76878643;1.0580451;-0.1200888;0;1;0;0
-0.70802075;1.3944893;-1.6551592;1.0706381;0.4980368;0.51257294;0.5942843;1.1311568;0;1;0;0
0.6674144;-0.674542;0.7827678;-0.55702263;-0.34778905;-0.49643275;-0.29371226;-0.16240989;1;0;0;0
0.7920012;-0.80443585;-0.1111388;0.25032306;-0.063457765;0.085550435;0.0145832775;1.6744357;1;0;0;0
-1.3857731;1.0604764;0.21391813;-0.07066981;0.14202535;0.33295935;0.13315848;-0.6615804;0;0;1;0
-0.9073603;1.3480991;0.37644663;0.021505628;-0.42663723;-0.49291092;-0.3648574;3.020792;0;1;0;0
0.8169201;-0.73484886;0.6202393;-0.4653104;-0.5986696;-0.4594535;-0.5941028;0.46308538;1;0;0;0
-0.44389743;0.7728536;-0.92378116;1.6255435;1.5182844;1.3446064;1.598221;-0.24513677;0;1;0;0
1.2554642;-1.3704047;-0.27366728;0.31980202;0.17308676;0.74237263;0.24909869;-0.2365833;0;0;0;1
-1.1067;0.45275566;-1.4113666;13.907574;14.119657;23.898438;14.715275;-0.86846167;1;0;0;0
-1.3558735;1.0419196;0.9452963;-0.23927212;-0.4935387;-0.55190164;-0.41755748;1.1914147;0;0;1;0
-0.075121656;0.31358346;0.37644663;-0.60890025;-0.76831263;-0.2270124;-0.75747305;-0.29830936;0;1;0;0
1.1159276;-1.1570072;-1.4113666;3.854429;3.597009;2.9496827;3.5850146;0.2616299;0;0;0;1
1.6242437;-0.89721787;-0.76125264;4.569599;4.71283;-0.2270124;3.3294191;-0.24551982;0;1;0;0
-0.2545269;0.64759815;-0.8425169;-1.0188262;-1.0980414;-1.0652092;-1.1237386;-1.125324;0;1;0;0
0.562762;-0.5400081;-1.898952;-0.5037554;-0.75397664;-0.05972525;-0.74429804;2.8502316;0;1;0;0
1.3651011;-1.3240128;-0.8425169;-0.108651645;-0.319117;-0.35379845;-0.26999724;0.72977775;1;0;0;0
0.71226764;-0.71165377;1.6766744;0.8506214;0.6390078;0.20001008;0.6417144;0.9178924;1;0;0;0
-2.0734944;1.751699;0.29518238;-0.8391073;-0.918841;-0.9181725;-0.9366534;-0.61868495;1;0;0;0
0.13916774;-0.66526365;-0.51746;-0.053531665;0.17308676;-0.6285016;0.06728337;-0.4898709;0;0;0;1
0.7621016;-0.9018562;-0.3549315;2.1026325;1.8981892;1.756661;2.0303617;0.6355608;1;0;0;0
-0.04522204;0.30894518;-1.4926308;-0.45326737;-0.30239162;-0.3828536;-0.26999724;-1.4361246;0;1;0;0
-0.05518731;0.5408994;-1.4113666;-0.06789065;-0.45769864;-0.27543762;-0.41755748;1.5601116;0;1;0;0
-0.67812115;1.3852127;-1.3301023;-0.17998339;-0.3621251;-0.2868836;-0.38593742;0.5665579;0;1;0;0
-0.060171846;-0.5724816;0.1326539;-0.615385;-0.46008798;-0.30009046;-0.45444754;-0.73971146;1;0;0;0
1.2604487;-1.194119;-1.0050454;0.9613245;0.108574614;0.42188567;0.18058856;1.6048584;1;0;0;0
0.82688534;-0.8137142;-0.3549315;-0.16330844;-0.37407178;-0.3590812;-0.29634726;0.83452713;1;0;0;0
2.4714322;-0.9482481;-1.0050454;-0.65521955;-0.6560137;-0.27103534;-0.6731529;-0.9532314;0;1;0;0
0.7720707;-0.84154934;0.21391813;-0.3147726;-0.4935387;-0.3458743;-0.38066742;1.0675157;1;0;0;0
-1.4455761;0.9398592;0.1326539;-0.8173372;-0.770702;-0.7191888;-0.7864581;0.7696731;0;0;0;1
0.29863864;-0.13176823;0.29518238;-0.57462394;-0.4123012;0.052973464;-0.5282277;-1.3048848;0;1;0;0
-1.201387;0.7496568;-0.1111388;0.42818922;0.12768933;0.2660445;0.1463335;1.3481238;1;0;0;0
-1.4156765;0.92130417;0.29518238;0.38650185;0.7943148;1.021478;0.84197474;-0.10553499;0;0;0;1
0.26873904;-0.11785154;1.0265605;-0.36757663;-0.24026883;-0.3678858;-0.32796732;-1.202306;0;1;0;0
-1.435607;2.2248857;-1.0050454;0.061340243;-0.082572475;-0.008658646;-0.03548181;-0.5494266;0;1;0;0
-1.2063679;0.78213024;-0.8425169;-0.41204318;-0.063457765;-0.39694092;-0.08027689;0.4646173;1;0;0;0
0.5527967;-0.674542;-1.7364235;-0.2411249;0.29016435;0.02920108;0.09890342;-0.1080245;1;0;0;0
0.8169201;-0.86938274;0.45771086;0.45875996;0.19220147;0.62967396;0.28335375;0.9853634;1;0;0;0
-1.1764683;2.8743582;-0.029874563;0.75196123;0.7154666;0.42716843;0.49678913;-1.2314775;0;1;0;0
0.7421673;-0.79515743;0.29518238;-0.2962449;-0.35495707;-0.1310424;-0.2620922;0.7412038;1;0;0;0
-1.3409237;1.0048078;1.9204671;-0.437982;-0.2761089;-0.62057745;-0.3042523;-0.6334941;0;0;1;0
-1.1714836;2.2527208;-1.2488381;0.916858;0.8253762;0.33119842;0.6232693;-0.874462;0;1;0;0
0.86675406;-0.86938274;0.051389676;-0.531547;-0.71574724;-0.6152947;-0.6204528;0.7563959;1;0;0;0
-1.9489077;2.3779764;-1.0863096;-0.9183133;-0.89733696;-1.0000552;-1.0367836;-1.1225153;0;1;0;0
0.009596438;0.47595072;-0.5987242;-0.48661727;-0.2689409;0.08466998;-0.24101217;-1.2485846;0;1;0;0
0.5727311;-0.7580457;1.3516175;-0.6204801;-0.7468086;-0.6918946;-0.72848797;0.9047427;1;0;0;0
1.2355336;-1.3796831;0.45771086;-0.52459913;-0.64167774;-0.34499386;-0.6072778;-0.1346426;0;0;0;1
-1.3807886;2.5032318;0.37644663;-0.20962776;-0.08974049;-0.69717735;-0.5914678;-1.1410905;0;1;0;0
-1.4256418;0.9908894;1.9204671;0.043738898;0.08707057;-0.43832248;0.1436985;0.8727627;0;0;1;0
1.1508117;-1.3286529;0.1326539;-0.5352526;-0.35973576;-0.68044865;-0.40438247;0.047726903;0;0;0;1
-1.2611862;0.92130417;-0.27366728;-0.02944562;-0.099297844;-0.20940323;0.009313269;0.55691916;0;0;1;0
-0.85254186;1.3944893;0.051389676;-0.7015389;-0.8638862;-0.87414956;-0.8523332;0.4425314;0;1;0;0
-1.2312866;1.0604764;0.051389676;-0.8039046;-0.9499024;-0.95251036;-0.9603684;0.6699667;0;0;1;0
-1.3259739;1.1393399;1.6766744;0.05253957;-0.24026883;-0.36700532;-0.18040706;0.3584639;0;0;1;0
1.2106147;-1.3704047;0.86403203;-0.4421507;-0.13752726;0.66313136;-0.048656832;-1.21603;0;0;0;1
-1.1067;1.0836715;0.051389676;-0.6765265;-0.72052586;-0.757929;-0.74956805;-0.6893476;0;1;0;0
0.67738354;-0.8090759;-0.029874563;0.16092677;1.1168755;2.7542207;1.1397303;-1.1276857;1;0;0;0
-1.2910897;1.1161449;-1.1675738;1.7408786;1.6735914;1.2794524;1.6588261;0.55079144;0;0;1;0
-1.2811207;0.9537776;0.86403203;-0.84096;-0.9642384;-0.9991747;-0.9630034;-0.09806664;0;0;1;0
-1.0419161;0.32750016;-1.573895;-0.47318467;-0.59389096;-0.8433335;-0.76274306;1.5942621;1;0;0;0
-1.6449157;1.3063473;-0.1111388;0.5986443;0.5744957;0.36025357;0.5732042;-0.10259867;1;0;0;0
-1.4854448;1.1161449;-1.898952;-0.5125561;-0.71813655;-0.7640922;-0.7811881;1.9494264;0;0;1;0
0.60761523;-0.73021054;0.5389751;-0.28373867;0.23520957;-0.27719855;0.2517337;-1.3156726;1;0;0;0
-1.3309546;0.9862511;1.514146;-0.5695288;-0.33584237;-0.16361938;-0.5124177;-0.9857221;0;0;1;0
-0.8625109;1.14398;-0.43619573;0.12155535;-0.07540446;-0.1099114;0.0040432587;-0.28018093;0;1;0;0
0.8468197;-0.84618765;-1.4926308;0.36102623;0.46219674;0.1418998;0.36503887;1.0927935;1;0;0;0
-0.75287396;1.3944893;-1.4926308;-0.047510155;-0.48876005;-0.33706975;-0.43336752;2.0265362;0;1;0;0
-1.0219818;0.6615148;0.7015036;-0.46716315;-0.5556615;-0.3458743;-0.5545777;0.16683842;1;0;0;0
1.1408465;-1.1523671;-1.0050454;0.185476;0.132468;-0.5114006;0.10680843;-0.98859453;0;0;0;1
-1.301055;0.9769727;1.8392029;-0.22908187;-0.15425263;-0.21996874;-0.15669203;-0.26428667;0;0;1;0
0.60761523;-0.75340563;1.3516175;-0.35321763;-0.1829247;-0.2270124;-0.09872193;-0.7064547;1;0;0;0
-1.2462364;1.2089269;-1.6551592;1.9266192;1.6688128;1.597298;1.7905763;0.4400419;0;1;0;0
0.7172522;-0.8183525;0.5389751;-0.52969426;-0.6560137;-0.64875215;-0.68896294;0.14973137;1;0;0;0
0.8169201;-0.84154934;0.6202393;-0.21055414;-0.28566626;-0.36260304;-0.27790225;-0.2875216;1;0;0;0
1.2454989;-1.4353516;-1.1675738;-0.4977339;-0.42663723;-0.17506534;-0.35431737;-0.59564143;0;0;0;1
-1.435607;0.96769434;0.6202393;-0.2800331;-0.42902657;-0.5730327;-0.39384243;0.81754744;0;0;1;0
0.67738354;-0.7580457;1.2703532;-0.48708045;-0.3071703;0.2598813;-0.24891719;-0.729243;1;0;0;0
-0.9870977;1.320264;-1.1675738;1.3379005;0.753696;0.873561;0.89467484;1.8231019;0;1;0;0
-0.8774607;0.3553353;0.9452963;-0.9169237;-0.8160994;-0.45857304;-0.7943631;-0.66655934;1;0;0;0
0.37339148;-0.2013552;0.21391813;-0.11282039;0.10618528;0.7740692;0.2016686;-1.0854286;0;1;0;0
0.19897075;-0.6791803;0.6202393;-0.26567414;-0.030007027;1.1693951;-0.0038617551;-0.41761234;0;0;0;1
0.93154156;-1.0178332;-0.5987242;-0.34488016;-0.326285;-0.47706267;-0.3095223;0.10919774;1;0;0;0
-1.3758078;1.5939701;-1.4926308;-1.0818205;-1.1314921;-1.1171561;-1.1817088;-0.9059315;0;1;0;0
-1.3209893;1.120785;0.7015036;0.92102677;0.7680321;-0.2270124;0.8814998;-0.14887726;0;0;1;0
-0.59340304;0.92130417;-0.27366728;0.28367296;0.3498978;0.789037;0.3755789;-1.0409373;0;1;0;0
0.62256503;-0.762684;1.8392029;-0.2740116;-0.18053536;-0.05972525;-0.16986705;-1.0461078;1;0;0;0
0.66243374;-0.7487673;-1.2488381;-0.4162119;0.3857379;0.35232943;0.45199403;-1.8131196;1;0;0;0
-0.28941104;1.6403619;-1.1675738;-0.56489694;-0.7014112;-1.1286021;-1.1369137;0.27599224;0;1;0;0
-0.09505599;0.50378585;1.0265605;-0.47503743;-0.28327692;0.126932;-0.34641236;-1.5413845;0;1;0;0
0.27870432;0.18368967;-0.27366728;-0.50792414;-0.24026883;-0.027148278;-0.3648574;-1.269011;0;1;0;0
0.4929937;-0.6930988;0.051389676;0.36658454;0.091849245;0.04240796;0.23592366;1.6195397;1;0;0;0
-0.94224447;1.3249041;0.051389676;0.58891726;0.62467176;0.7168394;0.5494892;-0.9546995;0;1;0;0
0.9066227;-0.7441272;1.9204671;-1.1939133;-1.2652951;-1.2122457;-1.292379;-1.3048848;0;1;0;0
0.70728314;-0.84154934;0.6202393;-0.5144089;-0.6607924;-0.63730615;-0.6099128;0.26099163;1;0;0;0
0.6474839;-0.66062355;0.1326539;-0.19526877;-0.39796516;-0.32826516;-0.28317225;1.723204;1;0;0;0
0.66243374;-0.7023754;-0.67998844;0.061340243;0.2925537;0.1225297;0.28862375;-0.17785734;1;0;0;0
0.88170385;-0.7255722;-1.2488381;0.18269685;-0.09690851;-0.20764232;-0.088181905;1.6445624;0;1;0;0
-0.8475573;1.4037676;-1.0050454;0.36473176;0.14680403;0.22114109;0.18585858;0.49768275;0;1;0;0
-0.08010619;0.5408994;-1.1675738;0.34574085;-0.10646586;0.1418998;-0.011766769;0.9023171;0;1;0;0
1.2654332;-1.3889614;-1.0863096;1.154476;0.67484784;0.6120648;0.6865095;1.073197;0;0;0;1
0.6375148;-0.832271;0.29518238;-0.4176015;-0.46725598;-0.49203047;-0.47552758;0.45434034;1;0;0;0
-1.0468969;2.2944727;-1.6551592;-0.08827115;-0.17336734;-0.56070626;-0.5282277;-0.96893424;0;1;0;0
0.8069548;-0.73484886;0.45771086;-0.14987583;-0.14230594;0.26868588;-0.13034198;-0.34739658;1;0;0;0
0.7920012;-0.91113454;-0.92378116;-0.28373867;-0.29761297;-0.01922415;-0.11716696;0.31346172;1;0;0;0
0.7770514;-0.925053;-1.2488381;0.1391567;0.0010543758;-0.26223075;-0.019671783;1.416297;0;0;0;1
-1.4057074;0.97233266;1.9204671;0.36519495;0.37140188;0.19560778;0.2596387;0.022896105;0;0;1;0
0.7621016;-0.85546607;-0.19240303;0.69637805;0.24237758;0.57156366;0.39665893;1.3882105;1;0;0;0
0.9066227;-0.7441272;1.9204671;-1.176312;-1.2581271;-1.2140067;-1.2686639;-2.023065;0;1;0;0
0.5976462;-0.68845874;0.37644663;-0.35784957;-0.05628975;-0.06852984;0.0066782637;-0.32320407;1;0;0;0
-1.4754757;1.0697547;0.7015036;-0.584351;-0.5102641;-0.70598197;-0.4834326;-0.07049097;0;0;1;0
0.84183896;-0.84618765;0.37644663;-0.4981971;-0.71335787;-0.4550512;-0.6652479;0.96321326;1;0;0;0
-0.24954237;0.6058463;-0.029874563;-0.48105896;-0.31672767;0.12429062;-0.23574217;-1.3424183;0;1;0;0
-1.2711554;0.6615148;0.6202393;-0.557949;-0.5891123;-0.6707636;-0.6705179;0.29092896;0;0;0;1
-0.837592;1.4547979;-1.1675738;1.154476;0.46219674;0.48527873;0.5468542;1.1817124;0;1;0;0
-1.301055;0.82852215;0.7015036;1.2299765;1.9698694;0.62086934;2.0198216;0.21113826;0;0;1;0
-1.276136;0.83316046;0.7015036;-0.47503743;-0.48159203;-0.03331149;-0.45971754;-0.7275832;0;0;1;0
0.014580973;1.320264;-1.1675738;-0.62603843;-0.629731;-0.6179361;-0.69423294;-0.84209895;0;1;0;0
1.2454989;-1.2219541;-1.1675738;1.8821526;1.6616447;0.53106254;1.3268156;0.9069132;1;0;0;0
1.0760589;-0.66062355;-0.67998844;-0.6677258;-0.8471608;-0.7746577;-0.81544316;0.9817249;0;1;0;0
-0.95719427;1.3388207;1.8392029;0.77743685;0.23043089;0.05561484;0.3255138;0.8723798;0;1;0;0
0.5478122;-0.6838204;1.0265605;-0.6936646;-0.8113208;-0.81691974;-0.7943631;0.9087641;1;0;0;0
0.06441492;0.4341989;0.45771086;-0.80483097;-0.8399928;-0.7429612;-0.8602382;-1.0388948;0;1;0;0
-1.4754757;0.9120258;-0.1111388;-0.005822769;0.2925537;-0.032431033;0.29125875;-0.48546642;0;0;0;1
-1.1365995;0.7218234;-0.5987242;1.6681572;0.62706107;0.94311726;0.7971797;2.5857732;1;0;0;0
0.14415227;0.31822178;-1.7364235;0.46153915;0.39529526;0.5786073;0.47570908;-0.35626933;0;1;0;0
-0.11997107;0.39244705;0.21391813;-0.6302071;-0.6727391;-0.57743496;-0.71531296;-0.5981947;0;1;0;0
0.6125998;-0.80443585;0.7015036;-0.44631946;-0.3071703;-0.072051674;-0.33850735;-0.3839727;1;0;0;0
-1.4007229;2.2712777;-0.43619573;-0.14848626;-0.30478096;-0.22789286;-0.20412211;-0.085874654;0;1;0;0
-0.20469296;1.5104663;-0.029874563;-0.5528539;-0.53415745;-0.7931473;-0.72848797;-1.0203193;0;1;0;0
-1.3309546;0.9908894;1.9204671;-0.3698926;-0.2761089;-0.089660846;-0.2541872;-0.45463526;0;0;1;0
0.90163815;-0.7394889;1.5954101;-0.66911536;-0.6894645;-0.65667623;-0.736393;-0.5169358;0;1;0;0
-0.060171846;-0.59567666;0.86403203;-0.5644337;-0.1829247;-0.65667623;-0.35695237;-0.9059315;0;0;0;1
-1.3459044;1.0372813;1.9204671;-0.3698926;-0.7061899;-0.7491244;-0.68896294;1.598858;0;0;1;0
1.8584675;-1.0085549;-0.67998844;-0.4361292;-0.37407178;-0.6918946;-0.6520729;-1.043363;0;1;0;0
-1.2113523;0.7496568;0.29518238;0.08357351;-0.09690851;-0.29128587;-0.11189695;1.1113687;1;0;0;0
0.5478122;-0.6977371;0.1326539;0.5657576;0.48847947;0.023037868;0.30179876;0.59413356;1;0;0;0
1.2006457;-1.3564862;-0.5987242;-0.33330032;-0.118412554;-0.4576926;-0.04075182;-0.3888878;0;0;0;1
0.6474839;-0.78124076;0.86403203;-0.24992557;0.12529999;0.44917992;0.19112858;-1.4612107;1;0;0;0
-1.5003946;1.3573775;0.37644663;-0.63113356;-0.6536244;-0.7781795;-0.6626129;-0.09474725;0;1;0;0
-1.1714836;0.9352209;-0.43619573;-0.43844518;-0.7468086;-0.631143;-0.733758;2.2672486;1;0;0;0
-0.8475573;1.3852127;0.37644663;-0.28605464;-0.5891123;-0.5114006;-0.5835628;1.037706;0;1;0;0
0.32853827;-0.18279845;0.051389676;-0.55609626;-0.5222108;-0.069410294;-0.5045126;-1.0067232;0;1;0;0
-1.0867655;0.50842416;0.051389676;-0.39907375;-0.326285;0.123410165;-0.28580725;-0.5743852;1;0;0;0
0.83685446;-0.78124076;-1.898952;0.22531062;0.41918865;-0.0068977284;0.3782139;-0.73837095;1;0;0;0
0.7621016;-0.77660066;0.6202393;0.4305052;0.5219302;0.1674331;0.5257742;-0.27660632;1;0;0;0
0.6474839;-0.7487673;-0.27366728;-0.5954677;0.717856;1.2090157;0.7550196;-1.2017316;1;0;0;0
0.48801297;-0.66990197;-0.92378116;1.581077;2.2183607;1.437935;2.238527;0.21605335;1;0;0;0
-0.9621788;1.3480991;1.0265605;-0.68440074;-0.45769864;-0.5422166;-0.4781626;-1.4030594;0;1;0;0
0.6375148;-0.8137142;0.21391813;-0.2670637;0.19698015;0.7115566;0.2517337;-0.7628826;1;0;0;0
0.85180426;-0.8183525;-0.92378116;-0.5324734;-0.83043545;-0.69805783;-0.7996331;2.0694957;1;0;0;0
0.5677466;-0.6930988;0.7015036;-0.28698102;-0.48876005;-0.5536626;-0.41492248;1.4415107;1;0;0;0
1.3252324;-1.3379313;-1.0863096;0.674608;-0.05867909;0.13837796;-0.064466864;2.4452777;1;0;0;0
0.4929937;-0.6791803;-0.5987242;0.17482257;0.4980368;0.3532099;0.5125992;-0.1080245;1;0;0;0
-1.3658388;2.2295258;-0.19240303;0.056245115;0.036894456;-0.08525855;0.13052347;-0.8360986;0;1;0;0
1.1856959;-1.3518479;1.9204671;-1.1934501;-1.2676845;-1.2413008;-1.297649;-2.0000215;0;0;0;1
0.6574492;-0.80443585;1.1078247;-0.82567465;-0.72291523;-0.46121442;-0.71004295;-1.6179197;1;0;0;0
-1.1216497;0.7774919;-0.43619573;2.319407;2.1753526;4.059941;2.4150724;0.74886376;1;0;0;0
0.6424994;-0.7905191;-0.43619573;-0.28651783;0.18025477;0.5504327;0.2701787;-1.364696;1;0;0;0
1.2654332;-0.7580457;-0.19240303;0.4166094;0.3068897;0.3849064;0.4836141;-0.40146282;0;1;0;0
1.1707461;-1.3518479;-0.19240303;-0.8826474;-0.8376035;-0.9146507;-0.82598317;-0.67479384;0;0;0;1
0.9813755;-0.8137142;-1.0863096;-0.34163782;-0.6321204;-0.36700532;-0.5519427;2.2779725;0;1;0;0
0.23883943;0.35069522;-0.92378116;-0.79880947;-0.75636595;-0.40222368;-0.736393;-1.0655128;0;1;0;0
-1.4455761;0.96769434;0.051389676;0.2947896;0.020169085;-0.11431369;-0.07237188;1.589411;0;0;1;0
-1.335939;1.1300616;1.9204671;-1.090158;-1.074148;-1.1004274;-1.1290087;-0.8740152;0;0;1;0
0.7920012;-0.85082597;-0.92378116;0.41892537;1.0905927;0.59973836;1.0422351;-0.23530659;1;0;0;0
0.83685446;-0.9482481;0.051389676;-0.7344256;-0.71096855;-0.8433335;-0.68896294;-0.38729194;1;0;0;0
0.72721744;-0.85082597;0.6202393;-0.52784145;-0.72291523;-0.2270124;-0.731123;0.92421156;1;0;0;0
0.76708615;-0.7023754;1.189089;-0.42038065;-0.6034483;-0.6593176;-0.6072778;0.3258453;0;1;0;0
1.9830542;-1.3054578;-0.67998844;-0.46021527;-0.6249523;-0.4937914;-0.6573429;0.7696731;0;1;0;0
1.634209;-0.89257777;-1.8176877;4.812312;4.825129;2.77183;3.7641947;0.67041355;0;1;0;0
-0.8226422;1.051198;-0.5987242;-1.049397;-1.1171561;-1.0713723;-1.1184686;0.68988246;0;1;0;0
0.7022986;-0.7858791;0.21391813;-0.57369757;-0.2569942;0.4174834;-0.35168236;-0.8147147;1;0;0;0
1.2305491;-1.3518479;-1.0863096;-0.083176024;0.569717;0.6138257;0.5732042;-1.6644537;0;0;0;1
0.60761523;-0.79515743;-0.029874563;1.0044014;1.8934106;1.5656016;1.8406414;-0.6308131;1;0;0;0
1.22058;-1.282261;-1.2488381;-0.3976842;-0.4123012;-0.50083506;-0.38066742;0.63670987;1;0;0;0
-1.3558735;1.2321221;-0.43619573;0.79225904;1.0929822;0.787276;1.1502703;-0.57610863;0;0;1;0
0.60761523;-0.82299256;0.45771086;-0.39907375;-0.35495707;-0.15305388;-0.3226973;0.31020638;1;0;0;0
0.7870205;-0.7162939;0.7015036;-0.4977339;-0.48876005;0.0714631;-0.45708254;-0.24481761;0;1;0;0
